,S,E,Ia,Is,R,Ihsub,Ihcrit,D,Htot,Dperday,NCperday,Hcumulative
2020-09-07,10367512.202349553,41.354576416402324,16.266537479601894,6.649245899144378,296209.8469166747,4.213905233008462,2.6650677418057187,2314.8014010041643,6.878972974814179,0.12835506412946113,2.4083181956982718,11939.031139321138
2020-09-08,10367509.794031356,34.34728654114688,19.906050789944228,8.14164397199682,296214.4937456892,3.9128975284225382,2.4745880554868664,2314.929756068294,6.387485583909403,0.11994463296769205,2.706837931979124,11939.202271343962
2020-09-09,10367507.087193426,28.984918677037825,22.212847444152303,9.087834043570064,296219.61672926263,3.6515605133738913,2.3092159343908807,2315.04970070126,5.960776447764771,0.1132273468692464,2.7437583650523294,11939.394779606133
2020-09-10,10367504.343435058,24.4115381621238,23.939263662567146,9.796126168593107,296224.7752938651,3.41309319591844,2.158321839176496,2315.162928048131,5.571415035094933,0.10610932811493892,2.9190492512067014,11939.589971095935
2020-09-11,10367501.424385808,21.029102808563113,24.723440408007693,10.118242078973251,296230.204439528,3.204816511047132,2.0265354819994794,2315.2690373762453,5.231351993046609,0.09900047075576884,3.150963925526767,11939.797726465496
2020-09-12,10367498.273421884,18.984321517588423,24.429922945588594,9.998680447721922,296236.00103234197,3.0291786818556736,1.9154043366218132,2315.3680378470012,4.944583018477488,0.09248460537842464,3.3242839960796573,11940.022087294315
2020-09-13,10367494.949137883,18.063518405163094,23.242808772537888,9.51288803703468,296242.0672645153,2.8817406643342633,1.822119267592453,2315.4605224523793,4.703859931926717,0.08714556256972389,3.3237910703183786,11940.25886494965
2020-09-14,10367491.625346817,17.692632801981013,21.66574761819723,8.867259698291303,296248.11065437377,2.7511761473675804,1.7395145302473187,2315.54766801495,4.490690677614898,0.08356717291627723,3.0342667560967698,11940.495640586503
2020-09-15,10367488.591080057,16.937219253465916,20.52194144402247,8.399138372056058,296253.6440463598,2.6192715527347796,1.6560677707092972,2315.631235187865,4.275339323444077,0.08063527257936684,2.6679152162862607,11940.711765147613
2020-09-16,10367485.923164845,15.530541348303831,20.04322977845557,8.203532809626546,296258.53868105967,2.4806210723066204,1.5683586282316735,2315.711870460445,4.048979700538294,0.07646568951597693,2.585483392972776,11940.901748565544
2020-09-17,10367483.337681452,14.339956334945445,19.456855482401664,7.963778412276987,296263.27511109336,2.3515608009984685,1.4867202761255736,2315.7883361499607,3.838281077124042,0.07247280869182769,2.5121111595499883,11941.085870941204
2020-09-18,10367480.82557029,13.37089832726462,18.753941370261764,7.67623916238587,296267.86956399184,2.2319284256611933,1.4110494735282508,2315.860808958652,3.642977899189444,0.06871785392938312,2.434023089718835,11941.264778195771
2020-09-19,10367478.391547207,12.586592649430944,17.963191291303062,7.352679300608548,296272.314958137,2.120765316659429,1.3407392917585097,2315.929526812582,3.461504608417938,0.06524958835663765,2.3398468415587392,11941.438132328638
2020-09-20,10367476.051700363,11.915601269212205,17.14420467851118,7.017523707083503,296276.5849619629,2.01646107249024,1.2747705496358492,2315.994776400939,3.2912316221260896,0.06210540616430878,2.220405810691929,11941.604783079616
2020-09-21,10367473.831294553,11.258715341137547,16.38136950753187,6.705355282748755,296280.63770265685,1.9168855328668082,1.2117953233357226,2316.056881807103,3.1286808562025312,0.0590825165069884,2.112920619185161,11941.76292477006
2020-09-22,10367471.718373932,10.634593895699494,15.654820156293983,6.408034455654508,296284.49413362145,1.8221781496394955,1.1519014684393158,2316.115964323609,2.9740796180788123,0.05616715969975189,2.0182913202762194,11941.913410458377
2020-09-23,10367469.700082613,10.065652842564196,14.94152637633633,6.116124689388558,296288.17669145594,1.73256124064395,1.0952293028361841,2316.172131483309,2.827790543480134,0.05340442738997545,1.9262436310504685,11942.05715756628
2020-09-24,10367467.773838978,9.542887277607317,14.246444779400315,5.8316581933525065,296291.6904252394,1.6476650097467505,1.0415446117845293,2316.2255359107003,2.6892096215312797,0.0507895747784898,1.8361426422081024,11942.19434965506
2020-09-25,10367465.937696334,9.056122541013897,13.575714066228285,5.5571515400463065,296295.0392780664,1.5671068548407086,0.9906051101130638,2316.276325485478,2.5577119649537723,0.0,0.0,11942.325124958938
